Store_Ratio,Basket_Ratio,Store_Score,Score_2,Score_3,Score_4
0.507,0.289,-14.988,0.102,0.7759999999999999,87.275
0.501,0.784,-7.089,0.131,0.34,113.643
0.701,0.518,-8.892000000000001,0.122,0.551,100.018
0.5670000000000001,0.57,-9.926,0.205,0.645,88.851
0.437,0.107,-12.986,0.0831,0.482,177.872
0.626,0.7490000000000001,-5.122000000000001,0.0631,0.632,152.99
0.52,0.7090000000000001,-7.125,0.18,0.536,76.039
0.397,0.0375,-30.119,0.0991,0.28,66.93
0.718,0.1939999999999999,-9.523,0.0726,0.5820000000000001,186.128
0.79,0.6940000000000001,-7.726,0.281,0.508,103.007
0.221,0.0498,-21.427,0.113,0.246,131.96
0.607,0.7879999999999999,-6.736000000000001,0.1119999999999999,0.6920000000000001,126.025
0.532,0.1119999999999999,-18.836,0.284,0.391,105.729
0.552,0.628,-6.897,0.3989999999999999,0.672,101.928
0.153,0.8240000000000001,-18.798,0.406,0.0362,135.784
0.461,0.3429999999999999,-11.698,0.102,0.217,106.046
0.429,0.0434,-17.699,0.0915,0.949,82.84899999999999
0.5,0.0398,-28.937,0.115,0.158,72.783
0.241,0.0553,-23.605,0.108,0.0643,135.859
0.5529999999999999,0.857,-8.294,0.1119999999999999,0.518,134.954
0.3929999999999999,0.0193,-29.657,0.0916,0.0376,65.85600000000001
0.541,0.0448,-23.95,0.106,0.298,73.05199999999999
0.6609999999999999,0.446,-10.972,0.073,0.3989999999999999,116.0
0.596,0.521,-9.267,0.377,0.23,96.035
0.473,0.25,-12.642,0.107,0.46,66.715
0.6679999999999999,0.921,-3.727,0.0877,0.782,120.0
0.55,0.053,-22.044,0.119,0.3329999999999999,99.525
0.63,0.76,-7.72,0.0892,0.831,160.18
0.0905,0.0662,-30.398000000000003,0.106,0.0492,77.601
0.3989999999999999,0.381,-7.272,0.176,0.168,86.585
0.291,0.0181,-34.346,0.103,0.47,80.09100000000001
0.7709999999999999,0.53,-17.636,0.0966,0.561,100.989
0.41,0.0541,-28.362,0.13,0.7829999999999999,85.039
0.682,0.7,-5.591,0.174,0.637,120.03
0.517,0.914,-6.454,0.249,0.483,174.21099999999998
0.0593,0.235,-18.949,0.103,0.0397,64.516
0.5,0.2769999999999999,-9.583,0.124,0.185,149.876
0.428,0.276,-11.729,0.1169999999999999,0.0382,99.195
0.78,0.395,-10.114,0.107,0.406,170.017
0.6890000000000001,0.643,-6.142,0.127,0.405,136.002
0.742,0.44,-6.001,0.0727,0.186,87.89
0.805,0.758,-6.936,0.286,0.179,121.019
0.4029999999999999,0.374,-7.548999999999999,0.113,0.225,109.533
0.4479999999999999,0.915,-12.464,0.17,0.906,154.149
0.7509999999999999,0.439,-8.04,0.109,0.154,119.98
0.619,0.718,-9.338,0.1119999999999999,0.858,135.981
0.887,0.606,-6.572,0.151,0.272,139.995
0.542,0.526,-7.651,0.2689999999999999,0.6709999999999999,102.959
0.894,0.7959999999999999,-3.119,0.118,0.408,99.993
0.637,0.868,-4.921,0.288,0.444,100.048
0.818,0.7390000000000001,-4.702,0.204,0.4579999999999999,89.95
0.414,0.128,-24.615,0.0962,0.139,112.439
0.452,0.0238,-27.5,0.154,0.36,109.71
0.573,0.722,-6.518,0.29,0.59,144.209
0.573,0.7390000000000001,-5.74,0.111,0.451,97.085
0.163,0.0145,-29.973000000000003,0.0917,0.039,131.10299999999998
0.326,0.995,-4.38,0.145,0.092,105.459
0.502,0.175,-13.947,0.109,0.256,96.12
0.7440000000000001,0.205,-12.628,0.104,0.545,75.044
0.607,0.395,-11.986,0.111,0.0375,172.077
0.335,0.251,-6.225,0.111,0.0863,153.298
0.409,0.816,-4.59,0.0932,0.385,164.84099999999998
0.527,0.0929,-18.94,0.0736,0.631,74.348
0.583,0.276,-12.912,0.143,0.0486,78.079
0.172,0.027,-34.552,0.0765,0.111,70.518
0.721,0.2769999999999999,-7.127999999999999,0.1119999999999999,0.309,131.935
0.7390000000000001,0.511,-7.843999999999999,0.133,0.542,96.038
0.319,0.0561,-23.023000000000003,0.3879999999999999,0.0819999999999999,79.764
0.5379999999999999,0.2789999999999999,-15.284,0.0889,0.743,80.928
0.225,0.0047,-30.928,0.0722,0.186,163.665
0.82,0.33,-15.702,0.0559,0.367,115.956
0.605,0.365,-11.144,0.0554,0.2239999999999999,84.62799999999999
0.47,0.455,-9.868,0.139,0.357,71.663
0.762,0.7809999999999999,-5.755,0.352,0.9,95.017
0.186,0.0107,-37.165,0.0638,0.1169999999999999,79.775
0.462,0.0174,-26.2,0.108,0.173,77.495
0.391,0.93,-4.16,0.674,0.502,179.99
0.693,0.5379999999999999,-7.665,0.108,0.3779999999999999,95.993
0.49,0.0472,-27.211,0.1,0.5710000000000001,146.832
0.5579999999999999,0.632,-8.339,0.198,0.519,161.764
0.34,0.3979999999999999,-8.156,0.193,0.1969999999999999,171.391
0.414,0.7,-8.838,0.114,0.37,76.79
0.42,0.0118,-24.007,0.103,0.322,98.156
0.752,0.916,-5.259,0.2789999999999999,0.8079999999999999,122.029
0.794,0.7559999999999999,-7.16,0.247,0.775,123.066
0.6709999999999999,0.422,-9.645,0.0704,0.491,141.97
0.866,0.701,-7.737,0.0947,0.591,120.031
0.552,0.0127,-33.31,0.109,0.482,58.874
0.509,0.0587,-27.114,0.125,0.529,132.392
0.325,0.367,-12.55,0.091,0.526,66.616
0.799,0.69,-5.4270000000000005,0.151,0.6890000000000001,108.021
0.591,0.422,-13.25,0.134,0.208,75.021
0.253,0.00614,-32.391,0.11,0.0398,64.24600000000001
0.427,0.3379999999999999,-15.239,0.132,0.619,180.00799999999998
0.871,0.743,-5.442,0.141,0.5760000000000001,130.977
0.76,0.703,-5.412000000000001,0.0913,0.57,95.997
0.294,0.0709,-26.318,0.0991,0.22,66.21300000000001
0.299,0.00626,-30.923,0.0823,0.0634,69.043
0.5820000000000001,0.0811,-16.507,0.1119999999999999,0.1119999999999999,98.946
0.674,0.774,-7.567,0.3929999999999999,0.33,112.05
0.789,0.742,-5.664,0.166,0.6609999999999999,116.965
0.731,0.867,-5.881,0.0861,0.7759999999999999,104.019
0.8,0.7040000000000001,-6.468999999999999,0.243,0.7929999999999999,149.954
0.664,0.8340000000000001,-3.761,0.273,0.47,86.025
0.6659999999999999,0.628,-5.613,0.1889999999999999,0.767,82.992
0.631,0.239,-7.071000000000001,0.1159999999999999,0.0927,79.859
0.6990000000000001,0.1889999999999999,-11.421,0.103,0.3279999999999999,129.79399999999998
0.456,0.8740000000000001,-4.129,0.111,0.5,200.179
0.517,0.716,-6.582000000000001,0.11,0.594,122.952
0.272,0.0928,-24.51,0.109,0.146,88.647
0.54,0.892,-4.985,0.195,0.152,106.594
0.415,0.2319999999999999,-17.083,0.0953,0.139,98.972
0.7,0.899,-4.301,0.0661,0.479,130.039
0.3429999999999999,0.828,-9.308,0.131,0.6509999999999999,182.664
0.552,0.35,-14.743,0.114,0.0389,174.12400000000002
0.747,0.74,-4.325,0.1009999999999999,0.552,176.05900000000003
0.461,0.1989999999999999,-9.482,0.2289999999999999,0.34,86.771
0.537,0.701,-8.913,0.0832,0.583,120.919
0.737,0.802,-4.771,0.0931,0.682,144.015
0.429,0.171,-19.608,0.127,0.111,75.014
0.4589999999999999,0.0642,-23.683000000000003,0.078,0.2239999999999999,116.413
0.479,0.368,-7.784,0.118,0.142,92.959
0.222,0.0326,-26.193,0.106,0.136,156.849
0.745,0.713,-5.526,0.107,0.81,90.00399999999999
0.397,0.966,-4.957,0.184,0.375,167.868
0.69,0.7859999999999999,-2.959,0.0797,0.583,100.049
0.731,0.867,-5.881,0.0861,0.7759999999999999,104.019
0.652,0.104,-15.407,0.109,0.381,118.523
0.531,0.653,-6.399,0.0935,0.6559999999999999,154.66
0.382,0.21,-16.798,0.106,0.175,126.32
0.722,0.5539999999999999,-7.068,0.11,0.812,159.939
0.419,0.0168,-26.478,0.111,0.278,63.238
0.763,0.509,-7.403,0.133,0.3779999999999999,132.06799999999998
0.18,0.109,-17.156,0.105,0.0782,72.086
0.539,0.243,-15.865,0.0894,0.162,108.253
0.374,0.727,-4.352,0.134,0.283,155.127
0.722,0.5429999999999999,-12.113,0.0479,0.456,85.036
0.408,0.941,-4.122,0.152,0.48,95.323
0.818,0.773,-5.714,0.377,0.878,122.016
0.728,0.228,-13.442,0.109,0.304,75.128
0.722,0.833,-3.915,0.195,0.53,93.941
0.777,0.799,-3.998,0.111,0.898,120.001
0.6859999999999999,0.166,-9.305,0.102,0.118,74.987
0.655,0.782,-4.789,0.317,0.8320000000000001,79.42699999999999
0.569,0.86,-4.1160000000000005,0.153,0.289,90.937
0.862,0.7020000000000001,-5.957999999999999,0.114,0.628,139.871
0.301,0.147,-13.982,0.7859999999999999,0.084,82.414
0.364,0.922,-4.093999999999999,0.347,0.2189999999999999,128.024
0.81,0.511,-6.924,0.0832,0.8370000000000001,151.947
0.497,0.5489999999999999,-8.311,0.379,0.382,121.869
0.204,0.223,-16.855999999999998,0.309,0.206,92.732
0.0651,0.0163,-33.757,0.108,0.037,71.289
0.518,0.907,-3.732,0.0838,0.961,140.982
0.935,0.515,-7.723,0.177,0.618,119.921
0.758,0.723,-3.618,0.0747,0.589,116.016
0.616,0.0227,-31.865,0.091,0.732,68.668
0.0971,0.177,-21.563,0.0974,0.0411,76.142
0.472,0.1159999999999999,-20.321,0.109,0.0622,110.055
0.483,0.563,-9.907,0.106,0.805,96.137
0.7390000000000001,0.309,-6.115,0.119,0.3979999999999999,119.874
0.792,0.1639999999999999,-12.847,0.0982,0.354,90.125
0.486,0.5670000000000001,-6.456,0.0949,0.154,93.68
0.3779999999999999,0.00606,-28.235,0.087,0.2789999999999999,130.56799999999998
0.715,0.5720000000000001,-7.773,0.118,0.539,145.018
0.536,0.691,-11.03,0.319,0.872,118.3
0.654,0.892,-4.459,0.94,0.503,129.98
0.47,0.0966,-19.103,0.72,0.23,83.079
0.381,0.956,-4.6,0.1169999999999999,0.555,145.768
0.485,0.313,-17.544,0.1889999999999999,0.0381,81.14699999999999
0.6829999999999999,0.517,-9.421,0.0961,0.4429999999999999,160.03799999999998
0.471,0.9,-2.283,0.0819999999999999,0.362,91.318
0.13,0.0607,-23.65,0.141,0.0377,63.851000000000006
0.428,0.0415,-24.837,0.106,0.281,71.35300000000001
0.444,0.0835,-22.84,0.121,0.235,141.583
0.787,0.728,-3.455,0.0629,0.545,180.06599999999997
0.49,0.581,-6.566,0.0764,0.318,88.71799999999999
0.5820000000000001,0.8290000000000001,-3.517,0.264,0.716,90.959
0.165,0.0345,-27.332,0.111,0.0325,129.093
0.8690000000000001,0.8640000000000001,-4.238,0.0301,0.848,126.939
0.368,0.00244,-30.134,0.1669999999999999,0.143,70.502
0.5579999999999999,0.177,-16.368,0.113,0.455,85.887
0.71,0.0943,-18.254,0.11,0.174,58.687
0.633,0.952,-4.274,0.989,0.765,95.422
0.493,0.354,-16.886,0.135,0.233,72.82600000000001
0.385,0.4639999999999999,-6.975,0.109,0.15,137.839
0.3329999999999999,0.637,-4.904,0.149,0.132,139.898
0.632,0.8240000000000001,-3.016,0.373,0.473,85.969
0.629,0.551,-9.44,0.0889,0.698,81.995
0.376,0.43,-6.585,0.0912,0.129,77.59899999999999
0.536,0.7040000000000001,-7.612,0.2269999999999999,0.7020000000000001,103.134
0.249,0.0215,-28.614,0.108,0.0551,128.105
0.472,0.21,-17.962,0.124,0.155,109.988
0.25,0.16,-21.138,0.0919,0.0392,126.112
0.4579999999999999,0.7190000000000001,-3.921,0.228,0.168,142.032
0.347,0.0239,-29.286,0.11,0.154,83.96
0.746,0.598,-6.537999999999999,0.289,0.243,159.83
0.825,0.496,-7.298999999999999,0.0935,0.586,130.014
0.7070000000000001,0.475,-7.667999999999999,0.172,0.335,125.024
0.628,0.111,-18.144,0.0679,0.099,119.957
0.509,0.238,-13.779000000000002,0.115,0.177,113.998
0.792,0.625,-5.609,0.3289999999999999,0.37,103.967
0.918,0.434,-9.541,0.123,0.75,109.997
0.429,0.6609999999999999,-7.227,0.2339999999999999,0.285,173.372
0.546,0.8170000000000001,-7.25,0.0746,0.312,180.024
0.6629999999999999,0.6559999999999999,-5.803,0.522,0.667,88.973
0.265,0.0147,-31.932,0.103,0.0745,67.676
0.765,0.578,-14.18,0.027,0.97,132.871
0.208,0.018,-36.199,0.118,0.0833,79.314
0.505,0.332,-10.247,0.0996,0.306,136.06799999999998
0.523,0.482,-6.646,0.264,0.283,79.581
0.475,0.131,-17.746,0.121,0.104,95.922
0.706,0.8009999999999999,-6.332999999999999,0.0822,0.63,100.013
0.456,0.3929999999999999,-14.688,0.349,0.0753,85.801
0.389,0.4429999999999999,-8.546,0.114,0.0888,76.54
0.737,0.784,-5.7170000000000005,0.111,0.299,139.968
0.855,0.206,-16.284000000000002,0.1009999999999999,0.535,109.992
0.423,0.918,-1.279,0.144,0.141,144.798
0.38,0.00402,-34.344,0.0726,0.0597,128.238
0.441,0.462,-8.745,0.105,0.179,125.511
0.636,0.56,-8.52,0.125,0.319,130.028
0.413,0.603,-6.7860000000000005,0.1009999999999999,0.225,172.204
0.22,0.0115,-32.556,0.0961,0.0615,77.158
0.484,0.696,-9.305,0.103,0.0397,174.028
0.484,0.508,-9.308,0.0961,0.5539999999999999,151.86700000000002
0.5579999999999999,0.0848,-20.285,0.109,0.27,139.526
0.792,0.2319999999999999,-9.376,0.057,0.455,89.964
0.405,0.0238,-25.832,0.108,0.0718,130.149
0.71,0.0943,-18.254,0.11,0.174,58.687
0.8170000000000001,0.599,-9.249,0.0873,0.5479999999999999,108.873
0.2,0.138,-20.417,0.207,0.138,71.631
0.389,0.1,-22.464,0.113,0.0676,133.839
0.957,0.377,-9.807,0.0938,0.632,112.159
0.147,0.0475,-24.799,0.107,0.0547,207.516
0.6729999999999999,0.8859999999999999,-4.44,0.0826,0.795,97.012
0.413,0.148,-16.149,0.0952,0.4589999999999999,59.584
0.875,0.589,-6.334,0.102,0.613,139.936
0.14,0.00411,-40.495,0.102,0.0362,140.546
0.4539999999999999,0.0377,-29.491,0.108,0.816,162.495
0.1009999999999999,0.00213,-35.65,0.105,0.0604,69.226
0.482,0.27,-15.922,0.123,0.0762,139.97899999999998
0.794,0.267,-7.792999999999999,0.1159999999999999,0.494,78.988
0.541,0.0448,-23.95,0.106,0.298,73.05199999999999
0.537,0.487,-7.527,0.0856,0.134,93.969
0.4,0.346,-7.717,0.258,0.248,149.757
0.518,0.2189999999999999,-13.63,0.213,0.145,79.991
0.6890000000000001,0.585,-6.687,0.17,0.4579999999999999,147.985
0.497,0.348,-10.593,0.722,0.2269999999999999,82.176
0.931,0.887,-7.657999999999999,0.067,0.96,102.719
0.2339999999999999,0.927,-5.869,0.114,0.278,131.003
0.0791,0.185,-18.307,0.12,0.0731,81.601
0.528,0.511,-8.144,0.1009999999999999,0.351,100.1
0.614,0.465,-10.248,0.098,0.103,120.0
0.5379999999999999,0.9,-4.718999999999999,0.282,0.74,177.949
0.569,0.8909999999999999,-4.527,0.32,0.6459999999999999,116.985
0.878,0.545,-6.559,0.187,0.637,120.03
0.4529999999999999,0.5329999999999999,-11.92,0.135,0.0425,89.98299999999999
0.114,0.0178,-31.477,0.102,0.0769,74.44800000000001
0.598,0.0979,-19.917,0.132,0.25,101.52
0.594,0.299,-8.783,0.373,0.122,124.248
0.753,0.205,-14.356,0.108,0.703,97.932
0.638,0.599,-6.622000000000001,0.0764,0.654,90.041
0.481,0.267,-9.249,0.249,0.1369999999999999,117.64
0.484,0.151,-18.493,0.105,0.283,137.434
0.445,0.0418,-24.967,0.113,0.3,133.19799999999998
0.565,0.894,-5.2410000000000005,0.49,0.737,182.262
0.532,0.14,-18.847,0.0893,0.179,145.975
0.6759999999999999,0.634,-4.956,0.141,0.363,134.04
0.797,0.7190000000000001,-6.879,0.44,0.759,101.0
0.502,0.0854,-22.59,0.2739999999999999,0.966,136.9
0.5760000000000001,0.46,-4.173,0.107,0.625,176.185
0.495,0.359,-17.442999999999998,0.109,0.444,77.102
0.444,0.305,-12.864,0.085,0.351,131.126
0.321,0.787,-5.099,0.102,0.913,158.576
0.792,0.625,-5.609,0.3289999999999999,0.37,103.967
0.144,0.1159999999999999,-26.927,0.0918,0.0444,58.048
0.878,0.626,-6.945,0.0939,0.427,105.046
0.626,0.565,-10.027,0.0811,0.924,116.61
0.1169999999999999,0.195,-15.507,0.129,0.0392,77.14
0.629,0.1159999999999999,-19.305,0.0944,0.0749,62.227
0.797,0.446,-8.015,0.104,0.286,149.988
0.3929999999999999,0.0627,-21.103,0.136,0.401,73.40899999999999
0.208,0.102,-15.866,0.1119999999999999,0.0495,84.71700000000001
0.5429999999999999,0.991,-2.78,0.374,0.7659999999999999,150.031
0.7340000000000001,0.909,-4.4,0.0657,0.691,95.989
0.267,0.00486,-30.186,0.0691,0.0369,72.933
0.747,0.537,-7.845,0.0841,0.237,102.012
0.48,0.8909999999999999,-5.001,0.185,0.662,123.961
0.67,0.7020000000000001,-8.192,0.16,0.586,176.977
0.262,0.575,-6.615,0.158,0.126,79.236
0.3329999999999999,0.0856,-21.033,0.113,0.16,172.861
0.107,0.0125,-31.826,0.1159999999999999,0.0671,90.673
0.449,0.0768,-21.836,0.1,0.0376,71.32
0.728,0.019,-23.986,0.11,0.0379,110.008
0.523,0.303,-16.142,0.0815,0.113,110.567
0.414,0.161,-22.32,0.1169999999999999,0.423,159.375
0.175,0.00355,-16.617,0.605,0.0123,87.165
0.743,0.8370000000000001,-5.025,0.0743,0.263,103.072
0.488,0.139,-11.92,0.1,0.352,79.91199999999999
0.5920000000000001,0.426,-15.107,0.115,0.285,107.747
0.5670000000000001,0.267,-6.502000000000001,0.089,0.0592,110.011
0.789,0.151,-9.62,0.111,0.208,75.035
0.144,0.0923,-25.081,0.204,0.036,172.44799999999998
0.439,0.00257,-32.686,0.0715,0.0375,131.858
0.441,0.5379999999999999,-10.1,0.143,0.731,169.676
0.49,0.618,-5.655,0.259,0.286,99.7
0.418,0.0368,-24.304,0.0848,0.119,111.355
0.249,0.129,-18.167,0.17,0.253,70.59
0.521,0.000698,-34.695,0.129,0.5489999999999999,66.932
0.73,0.703,-5.672000000000001,0.0657,0.595,138.113
0.119,0.0425,-25.683000000000003,0.158,0.106,176.675
0.6559999999999999,0.932,-3.405,0.144,0.544,130.936
0.496,0.00421,-29.396,0.1119999999999999,0.0682,71.416
0.626,0.626,-7.64,0.128,0.569,136.463
0.631,0.327,-9.646,0.106,0.245,99.83
0.5920000000000001,0.4379999999999999,-10.054,0.0564,0.259,67.445
0.76,0.64,-5.1080000000000005,0.0803,0.67,165.94
0.505,0.258,-12.193,0.12,0.6409999999999999,141.003
0.517,0.397,-14.281,0.11,0.195,100.005
0.442,0.0982,-22.628,0.104,0.461,79.875
0.188,0.0259,-23.169,0.103,0.0625,78.517
0.488,0.545,-11.946,0.135,0.0824,175.884
0.369,0.64,-7.311,0.711,0.591,82.171
0.556,0.8640000000000001,-5.87,0.209,0.4,105.143
0.738,0.0534,-18.05,0.1159999999999999,0.1689999999999999,102.007
0.248,0.0274,-23.979,0.108,0.156,68.533
0.181,0.0863,-21.685,0.0929,0.0337,70.907
0.6809999999999999,0.422,-13.14,0.109,0.043,79.971
0.324,0.0933,-18.832,0.0724,0.109,91.406
0.294,0.0379,-28.224,0.139,0.0659,69.892
0.126,0.204,-20.243,0.349,0.0535,78.206
0.503,0.36,-13.884,0.2319999999999999,0.908,136.132
0.337,0.0792,-31.99,0.103,0.317,82.251
0.49,0.6940000000000001,-5.792999999999999,0.0946,0.249,170.903
0.735,0.284,-16.863,0.0991,0.437,103.0
0.7070000000000001,0.161,-16.444000000000003,0.0853,0.964,159.914
0.418,0.721,-6.553999999999999,0.136,0.0345,135.088
0.235,0.0272,-26.299,0.0975,0.141,96.095
0.407,0.0080299999999999,-23.868,0.0993,0.154,81.958
0.77,0.505,-7.345,0.0777,0.757,171.798
0.669,0.8759999999999999,-7.4,0.483,0.527,133.001
0.628,0.675,-4.103,0.148,0.787,178.87
0.653,0.452,-11.143,0.108,0.45,83.43299999999999
0.8440000000000001,0.7240000000000001,-7.411,0.0601,0.785,88.12
0.0939,0.733,-18.661,0.257,0.00504,82.675
0.4529999999999999,0.441,-6.275,0.106,0.184,84.67200000000001
0.535,0.408,-9.6,0.122,0.344,121.961
0.58,0.193,-12.144,0.0788,0.3389999999999999,141.938
0.358,0.3829999999999999,-8.329,0.109,0.52,202.794
0.6629999999999999,0.387,-9.439,0.225,0.655,83.022
0.894,0.118,-16.646,0.132,0.215,140.09
0.639,0.381,-9.428,0.214,0.489,89.897
0.718,0.73,-7.405,0.147,0.7290000000000001,122.904
0.514,0.0134,-24.76,0.109,0.111,74.01
0.665,0.736,-6.464,0.1119999999999999,0.474,124.88
0.87,0.6759999999999999,-8.201,0.0691,0.868,115.369
0.711,0.411,-6.657,0.0903,0.7909999999999999,73.997
0.32,0.207,-15.32,0.114,0.0638,179.514
0.619,0.603,-9.481,0.0721,0.958,127.432
0.787,0.61,-7.523,0.1159999999999999,0.257,114.033
0.67,0.3979999999999999,-9.14,0.38,0.2189999999999999,125.983
0.612,0.291,-14.4,0.0973,0.0945,170.06400000000002
0.728,0.596,-6.95,0.17,0.382,101.04
0.7809999999999999,0.445,-6.061,0.184,0.591,78.998
0.426,0.584,-5.292999999999999,0.188,0.272,193.437
0.141,0.1369999999999999,-15.424,0.0612,0.0353,85.479
0.423,0.3829999999999999,-15.157,0.185,0.386,39.553
0.522,0.0945,-17.913,0.158,0.134,94.084
0.733,0.65,-3.539,0.0829,0.348,110.003
0.163,0.0998,-23.703000000000003,0.0832,0.185,129.998
0.379,0.059,-29.377,0.12,0.258,71.417
0.659,0.281,-13.564,0.1119999999999999,0.518,108.287
0.529,0.591,-5.61,0.11,0.348,96.027
0.579,0.304,-14.271,0.129,0.479,129.86700000000002
0.833,0.918,-4.401,0.147,0.967,128.023
0.7140000000000001,0.201,-10.914,0.0709,0.25,115.968
0.685,0.7090000000000001,-3.5780000000000003,0.452,0.504,93.047
0.7240000000000001,0.255,-9.64,0.36,0.856,120.186
0.652,0.8909999999999999,-6.858,0.0767,0.934,179.604
0.251,0.946,-2.132,0.607,0.618,140.059
0.728,0.4679999999999999,-7.516,0.231,0.5720000000000001,135.011
0.8420000000000001,0.7340000000000001,-5.065,0.106,0.952,137.958
0.474,0.407,-9.01,0.0931,0.387,97.808
0.492,0.93,-3.826,0.307,0.431,126.039
0.16,0.379,-20.386,0.0939,0.107,70.733
0.5710000000000001,0.172,-20.7,0.124,0.297,90.972
0.237,0.0111,-34.539,0.11,0.0491,100.812
0.306,0.54,-7.196000000000001,0.152,0.147,75.382
0.74,0.133,-16.642,0.131,0.113,73.982
0.5870000000000001,0.486,-9.199,0.201,0.487,94.034
0.583,0.599,-7.593999999999999,0.1009999999999999,0.5479999999999999,82.031
0.322,0.0998,-20.234,0.0849,0.039,102.019
0.32,0.0144,-27.431,0.1119999999999999,0.203,165.704
0.425,0.138,-17.953,0.111,0.356,151.097
0.547,0.43,-7.393,0.0825,0.175,114.729
0.595,0.8440000000000001,-4.678,0.2339999999999999,0.603,127.981
0.5329999999999999,0.7609999999999999,-10.632,0.207,0.917,122.777
0.363,0.286,-12.258,0.0799,0.188,80.86
0.83,0.8370000000000001,-4.789,0.0824,0.7440000000000001,115.976
0.498,0.804,-3.995,0.1669999999999999,0.6970000000000001,166.054
0.402,0.205,-15.805,0.1119999999999999,0.386,118.59
0.652,0.0033799999999999,-32.997,0.0728,0.413,120.019
0.616,0.614,-8.573,0.183,0.963,141.30200000000002
0.215,0.0441,-24.86,0.0818,0.0378,94.123
0.6920000000000001,0.585,-6.456,0.161,0.667,122.0
0.342,0.512,-7.325,0.192,0.471,113.244
0.285,0.0965,-19.764,0.0943,0.337,88.021
0.483,0.715,-7.666,0.111,0.127,110.089
0.473,0.0675,-23.951,0.1009999999999999,0.192,63.229
0.299,0.99,-3.498,0.165,0.1969999999999999,110.313
0.502,0.2,-15.399,0.126,0.3989999999999999,126.271
0.374,0.7979999999999999,-4.66,0.4029999999999999,0.311,152.058
0.249,0.804,-3.233,0.262,0.389,155.066
0.6,0.6759999999999999,-6.447,0.0741,0.217,88.928
0.748,0.551,-9.054,0.0943,0.65,113.535
0.3989999999999999,0.0109,-19.808,0.131,0.3329999999999999,104.839
0.291,0.0181,-34.346,0.103,0.47,80.09100000000001
0.486,0.8959999999999999,-6.189,0.217,0.195,123.967
0.484,0.991,-4.0280000000000005,0.359,0.5589999999999999,167.035
0.83,0.319,-13.887,0.107,0.591,120.017
0.6509999999999999,0.48,-6.606,0.098,0.418,99.979
0.166,0.562,-35.038000000000004,0.76,0.00572,79.192
0.631,0.599,-7.417999999999999,0.0822,0.688,128.007
0.563,0.535,-7.922000000000001,0.0838,0.391,94.574
0.0595,0.139,-20.36,0.105,0.0623,50.682
0.474,0.917,-4.19,0.201,0.902,152.113
0.0596,0.00121,-39.952,0.0991,0.0383,62.51
0.59,0.969,-3.3960000000000004,0.952,0.223,105.022
0.7509999999999999,0.8340000000000001,-5.444,0.355,0.894,95.053
0.664,0.5529999999999999,-8.316,0.181,0.722,87.009
0.579,0.7759999999999999,-5.365,0.239,0.434,136.04399999999998
0.701,0.411,-12.905,0.0994,0.962,92.94
0.39,0.31,-14.545,0.379,0.584,177.515
0.679,0.879,-3.321,0.3429999999999999,0.325,126.079
0.446,0.065,-18.246,0.107,0.31,69.751
0.6809999999999999,0.372,-8.237,0.1689999999999999,0.476,91.873
0.7020000000000001,0.659,-4.485,0.11,0.2239999999999999,122.054
0.1669999999999999,0.998,-17.836,0.944,0.00133,147.111
0.361,0.218,-14.989,0.0748,0.1669999999999999,114.476
0.437,0.223,-17.087,0.127,0.153,150.692
0.214,0.215,-11.312,0.121,0.477,205.359
0.32,0.0948,-14.814,0.0907,0.2189999999999999,121.581
0.633,0.96,-5.653,0.1,0.41,126.998
0.657,0.0104,-22.061,0.123,0.374,84.286
0.595,0.952,-2.842,0.366,0.77,160.003
0.48,0.39,-14.253,0.1369999999999999,0.642,110.7
0.637,0.843,-5.412999999999999,0.0876,0.434,109.012
0.628,0.953,-4.989,0.427,0.515,111.134
0.642,0.546,-7.325,0.108,0.531,115.048
0.831,0.638,-6.689,0.095,0.412,95.034
0.211,0.0408,-21.187,0.106,0.0384,57.376000000000005
0.537,0.763,-6.346,0.109,0.484,180.00099999999998
0.512,0.0371,-30.083,0.11,0.225,111.192
0.604,0.344,-11.941,0.083,0.407,100.987
0.914,0.4029999999999999,-11.257,0.426,0.8029999999999999,114.92
0.684,0.0364,-20.164,0.108,0.0614,155.92700000000002
0.195,0.0669,-27.78,0.0986,0.063,70.65
0.639,0.727,-8.96,0.288,0.3339999999999999,170.019
0.477,0.0787,-23.982,0.111,0.158,109.044
0.64,0.863,-4.002,0.294,0.725,81.003
0.228,0.999,-16.145,0.852,1e-05,108.354
0.8170000000000001,0.76,-5.06,0.312,0.8490000000000001,104.014
0.542,0.905,-5.653,0.136,0.374,153.398
0.7829999999999999,0.396,-12.982,0.0886,0.575,85.086
0.8,0.773,-8.459,0.0705,0.802,103.911
0.862,0.72,-4.048,0.0604,0.965,129.972
0.433,0.152,-17.758,0.162,0.0405,109.844
0.878,0.595,-8.302,0.602,0.607,122.037
0.654,0.42,-11.375,0.103,0.138,82.02600000000001
0.0623,0.0116,-27.893,0.0816,0.0331,65.057
0.206,0.0132,-30.649,0.108,0.0872,74.014
0.24,0.0646,-22.881,0.0928,0.0371,120.104
0.7879999999999999,0.745,-3.903,0.0943,0.964,104.969
0.629,0.178,-15.472,0.113,0.162,100.016
0.632,0.278,-12.845999999999998,0.198,0.7190000000000001,110.212
0.638,0.813,-3.849,0.344,0.754,112.986
