Store_Ratio,Basket_Ratio,Score_3,Score_4
0.621,0.4429999999999999,0.43,125.101
0.529,0.214,0.0903,124.069
0.138,0.0109,0.0376,101.226
0.208,0.00643,0.476,66.291
0.319,0.109,0.175,118.676
0.643,0.446,0.856,139.006
0.5,0.225,0.355,173.78799999999998
0.872,0.6829999999999999,0.643,122.01
0.313,0.11,0.0952,137.488
0.574,0.3939999999999999,0.187,109.999
0.526,0.989,0.12,149.998
0.612,0.8290000000000001,0.6940000000000001,94.961
0.384,0.0386,0.273,179.437
0.6609999999999999,0.759,0.406,106.689
0.8320000000000001,0.7170000000000001,0.348,100.016
0.746,0.765,0.737,114.044
0.654,0.623,0.401,123.996
0.4379999999999999,0.4039999999999999,0.4,116.142
0.742,0.83,0.7609999999999999,96.967
0.858,0.833,0.693,107.977
0.074,0.038,0.037,78.79899999999999
0.511,0.0439,0.423,100.836
0.7040000000000001,0.429,0.285,119.688
0.503,0.8079999999999999,0.282,107.973
0.527,0.2269999999999999,0.0395,106.064
0.682,0.336,0.605,119.767
0.422,0.0221,0.455,106.958
0.0646,0.00223,0.126,64.568
0.186,0.0105,0.0371,104.294
0.755,0.422,0.565,119.995
0.556,0.0134,0.246,119.535
0.772,0.467,0.1689999999999999,87.97399999999999
0.41,0.00299,0.39,66.982
0.515,0.833,0.965,178.47099999999998
0.64,0.82,0.583,130.108
0.3279999999999999,0.941,0.0449,107.461
0.4379999999999999,0.296,0.304,111.153
0.951,0.6,0.8220000000000001,125.04
0.344,0.2,0.491,163.696
0.507,0.327,0.188,107.942
0.475,0.033,0.873,81.561
0.868,0.347,0.659,110.059
0.544,0.593,0.494,135.245
0.8640000000000001,0.916,0.757,120.02
0.68,0.6779999999999999,0.251,131.165
0.419,0.0214,0.357,74.467
0.286,0.14,0.122,85.795
0.851,0.551,0.807,131.922
0.131,0.0539,0.0469,66.733
0.145,0.126,0.0391,77.899
0.275,0.524,0.291,106.094
0.601,0.8059999999999999,0.7440000000000001,104.928
0.0904,0.1939999999999999,0.158,78.99
0.535,0.0206,0.356,48.36
0.309,0.0416,0.525,209.646
0.626,0.04,0.418,117.136
0.396,0.909,0.211,100.074
0.6559999999999999,0.66,0.594,116.043
0.418,0.537,0.693,132.749
0.669,0.8320000000000001,0.7,113.035
0.665,0.4379999999999999,0.281,99.996
0.4429999999999999,0.369,0.0989,174.107
0.5539999999999999,0.7859999999999999,0.358,120.057
0.542,0.8390000000000001,0.611,121.026
0.7879999999999999,0.402,0.434,141.374
0.6609999999999999,0.908,0.6559999999999999,144.091
0.351,0.8029999999999999,0.33,120.058
0.92,0.78,0.674,128.035
0.599,0.4479999999999999,0.168,95.05
0.804,0.39,0.352,137.972
0.569,0.809,0.815,115.912
0.956,0.745,0.912,107.075
0.562,0.245,0.359,92.809
0.645,0.02,0.7759999999999999,132.241
0.765,0.713,0.602,125.98
0.665,0.186,0.0813,80.98899999999999
0.1009999999999999,0.0509,0.1,83.025
0.6609999999999999,0.7120000000000001,0.1119999999999999,108.038
0.541,0.452,0.281,89.87100000000001
0.772,0.8740000000000001,0.7440000000000001,97.993
0.836,0.8240000000000001,0.574,106.015
0.78,0.391,0.604,170.105
0.691,0.534,0.8959999999999999,106.087
0.177,0.0059,0.032,135.486
0.695,0.762,0.5529999999999999,120.042
0.5710000000000001,0.0964,0.144,100.133
0.8490000000000001,0.645,0.911,116.071
0.352,0.00389,0.162,173.967
0.665,0.236,0.0948,179.96099999999998
0.672,0.152,0.258,75.515
0.5820000000000001,0.262,0.489,95.191
0.703,0.4429999999999999,0.54,87.96799999999999
0.447,0.966,0.499,164.106
0.754,0.385,0.527,176.014
0.69,0.622,0.544,102.04
0.762,0.7,0.608,116.073
0.7190000000000001,0.505,0.362,124.803
0.284,0.527,0.1989999999999999,169.19799999999998
0.412,0.2269999999999999,0.226,80.111
0.456,0.188,0.2289999999999999,111.984
0.769,0.437,0.737,103.921
0.805,0.65,0.556,96.458
0.482,0.0052299999999999,0.225,95.957
0.863,0.6659999999999999,0.838,163.908
0.633,0.952,0.765,95.422
0.502,0.792,0.44,155.90200000000002
0.0752,0.0701,0.0397,67.779
0.713,0.474,0.8,99.86
0.578,0.524,0.196,135.739
0.6940000000000001,0.745,0.85,103.269
0.716,0.6559999999999999,0.119,119.988
0.6829999999999999,0.82,0.325,128.064
0.884,0.487,0.964,111.026
0.271,0.0672,0.148,125.973
0.489,0.852,0.527,126.87
0.802,0.591,0.309,139.864
0.4629999999999999,0.71,0.441,78.14399999999999
0.68,0.541,0.0951,85.041
0.332,0.299,0.183,118.978
0.519,0.2789999999999999,0.4,116.159
0.809,0.873,0.34,100.013
0.509,0.608,0.28,151.961
0.446,0.611,0.5670000000000001,95.383
0.599,0.377,0.5429999999999999,74.314
0.429,0.5660000000000001,0.314,159.915
0.534,0.122,0.0698,126.672
0.496,0.5770000000000001,0.381,143.014
0.649,0.947,0.579,164.94299999999998
0.148,0.0195,0.0367,69.84899999999999
0.603,0.8640000000000001,0.49,165.033
0.429,0.564,0.276,104.212
0.5870000000000001,0.299,0.356,94.992
0.688,0.685,0.754,121.067
0.507,0.289,0.7759999999999999,87.275
0.501,0.784,0.34,113.643
0.701,0.518,0.551,100.018
0.5670000000000001,0.57,0.645,88.851
0.437,0.107,0.482,177.872
0.626,0.7490000000000001,0.632,152.99
0.52,0.7090000000000001,0.536,76.039
0.397,0.0375,0.28,66.93
0.718,0.1939999999999999,0.5820000000000001,186.128
0.79,0.6940000000000001,0.508,103.007
0.221,0.0498,0.246,131.96
0.607,0.7879999999999999,0.6920000000000001,126.025
0.532,0.1119999999999999,0.391,105.729
0.552,0.628,0.672,101.928
0.153,0.8240000000000001,0.0362,135.784
0.461,0.3429999999999999,0.217,106.046
0.429,0.0434,0.949,82.84899999999999
0.5,0.0398,0.158,72.783
0.241,0.0553,0.0643,135.859
0.5529999999999999,0.857,0.518,134.954
0.3929999999999999,0.0193,0.0376,65.85600000000001
0.541,0.0448,0.298,73.05199999999999
0.6609999999999999,0.446,0.3989999999999999,116.0
0.596,0.521,0.23,96.035
0.473,0.25,0.46,66.715
0.6679999999999999,0.921,0.782,120.0
0.55,0.053,0.3329999999999999,99.525
0.63,0.76,0.831,160.18
0.0905,0.0662,0.0492,77.601
0.3989999999999999,0.381,0.168,86.585
0.291,0.0181,0.47,80.09100000000001
0.7709999999999999,0.53,0.561,100.989
0.41,0.0541,0.7829999999999999,85.039
0.682,0.7,0.637,120.03
0.517,0.914,0.483,174.21099999999998
0.0593,0.235,0.0397,64.516
0.5,0.2769999999999999,0.185,149.876
0.428,0.276,0.0382,99.195
0.78,0.395,0.406,170.017
0.6890000000000001,0.643,0.405,136.002
0.742,0.44,0.186,87.89
0.805,0.758,0.179,121.019
0.4029999999999999,0.374,0.225,109.533
0.4479999999999999,0.915,0.906,154.149
0.7509999999999999,0.439,0.154,119.98
0.619,0.718,0.858,135.981
0.887,0.606,0.272,139.995
0.542,0.526,0.6709999999999999,102.959
0.894,0.7959999999999999,0.408,99.993
0.637,0.868,0.444,100.048
0.818,0.7390000000000001,0.4579999999999999,89.95
0.414,0.128,0.139,112.439
0.452,0.0238,0.36,109.71
0.573,0.722,0.59,144.209
0.573,0.7390000000000001,0.451,97.085
0.163,0.0145,0.039,131.10299999999998
0.326,0.995,0.092,105.459
0.502,0.175,0.256,96.12
0.7440000000000001,0.205,0.545,75.044
0.607,0.395,0.0375,172.077
0.335,0.251,0.0863,153.298
0.409,0.816,0.385,164.84099999999998
0.527,0.0929,0.631,74.348
0.583,0.276,0.0486,78.079
0.172,0.027,0.111,70.518
0.721,0.2769999999999999,0.309,131.935
0.7390000000000001,0.511,0.542,96.038
0.319,0.0561,0.0819999999999999,79.764
0.5379999999999999,0.2789999999999999,0.743,80.928
0.225,0.0047,0.186,163.665
0.82,0.33,0.367,115.956
0.605,0.365,0.2239999999999999,84.62799999999999
0.47,0.455,0.357,71.663
0.762,0.7809999999999999,0.9,95.017
0.186,0.0107,0.1169999999999999,79.775
0.462,0.0174,0.173,77.495
0.391,0.93,0.502,179.99
0.693,0.5379999999999999,0.3779999999999999,95.993
0.49,0.0472,0.5710000000000001,146.832
0.5579999999999999,0.632,0.519,161.764
0.34,0.3979999999999999,0.1969999999999999,171.391
0.414,0.7,0.37,76.79
0.42,0.0118,0.322,98.156
0.752,0.916,0.8079999999999999,122.029
0.794,0.7559999999999999,0.775,123.066
0.6709999999999999,0.422,0.491,141.97
0.866,0.701,0.591,120.031
0.552,0.0127,0.482,58.874
0.509,0.0587,0.529,132.392
0.325,0.367,0.526,66.616
0.799,0.69,0.6890000000000001,108.021
0.591,0.422,0.208,75.021
0.253,0.00614,0.0398,64.24600000000001
0.427,0.3379999999999999,0.619,180.00799999999998
0.871,0.743,0.5760000000000001,130.977
0.76,0.703,0.57,95.997
0.294,0.0709,0.22,66.21300000000001
0.299,0.00626,0.0634,69.043
0.5820000000000001,0.0811,0.1119999999999999,98.946
0.674,0.774,0.33,112.05
0.789,0.742,0.6609999999999999,116.965
0.731,0.867,0.7759999999999999,104.019
0.8,0.7040000000000001,0.7929999999999999,149.954
0.664,0.8340000000000001,0.47,86.025
0.6659999999999999,0.628,0.767,82.992
0.631,0.239,0.0927,79.859
0.6990000000000001,0.1889999999999999,0.3279999999999999,129.79399999999998
0.456,0.8740000000000001,0.5,200.179
0.517,0.716,0.594,122.952
0.272,0.0928,0.146,88.647
0.54,0.892,0.152,106.594
0.415,0.2319999999999999,0.139,98.972
0.7,0.899,0.479,130.039
0.3429999999999999,0.828,0.6509999999999999,182.664
0.552,0.35,0.0389,174.12400000000002
0.747,0.74,0.552,176.05900000000003
0.461,0.1989999999999999,0.34,86.771
0.537,0.701,0.583,120.919
0.737,0.802,0.682,144.015
0.429,0.171,0.111,75.014
0.4589999999999999,0.0642,0.2239999999999999,116.413
0.479,0.368,0.142,92.959
0.222,0.0326,0.136,156.849
0.745,0.713,0.81,90.00399999999999
0.397,0.966,0.375,167.868
0.69,0.7859999999999999,0.583,100.049
0.731,0.867,0.7759999999999999,104.019
0.652,0.104,0.381,118.523
0.531,0.653,0.6559999999999999,154.66
0.382,0.21,0.175,126.32
0.722,0.5539999999999999,0.812,159.939
0.419,0.0168,0.278,63.238
0.763,0.509,0.3779999999999999,132.06799999999998
0.18,0.109,0.0782,72.086
0.539,0.243,0.162,108.253
0.374,0.727,0.283,155.127
0.722,0.5429999999999999,0.456,85.036
0.408,0.941,0.48,95.323
0.818,0.773,0.878,122.016
0.728,0.228,0.304,75.128
0.722,0.833,0.53,93.941
0.777,0.799,0.898,120.001
0.6859999999999999,0.166,0.118,74.987
0.655,0.782,0.8320000000000001,79.42699999999999
0.569,0.86,0.289,90.937
0.862,0.7020000000000001,0.628,139.871
0.301,0.147,0.084,82.414
0.364,0.922,0.2189999999999999,128.024
0.81,0.511,0.8370000000000001,151.947
0.497,0.5489999999999999,0.382,121.869
0.204,0.223,0.206,92.732
0.0651,0.0163,0.037,71.289
0.518,0.907,0.961,140.982
0.935,0.515,0.618,119.921
0.758,0.723,0.589,116.016
0.616,0.0227,0.732,68.668
0.0971,0.177,0.0411,76.142
0.472,0.1159999999999999,0.0622,110.055
0.483,0.563,0.805,96.137
0.7390000000000001,0.309,0.3979999999999999,119.874
0.792,0.1639999999999999,0.354,90.125
0.486,0.5670000000000001,0.154,93.68
0.3779999999999999,0.00606,0.2789999999999999,130.56799999999998
0.715,0.5720000000000001,0.539,145.018
0.536,0.691,0.872,118.3
0.654,0.892,0.503,129.98
0.47,0.0966,0.23,83.079
0.381,0.956,0.555,145.768
0.485,0.313,0.0381,81.14699999999999
0.6829999999999999,0.517,0.4429999999999999,160.03799999999998
0.471,0.9,0.362,91.318
0.13,0.0607,0.0377,63.851000000000006
0.428,0.0415,0.281,71.35300000000001
0.444,0.0835,0.235,141.583
0.787,0.728,0.545,180.06599999999997
0.49,0.581,0.318,88.71799999999999
0.5820000000000001,0.8290000000000001,0.716,90.959
0.165,0.0345,0.0325,129.093
0.8690000000000001,0.8640000000000001,0.848,126.939
0.368,0.00244,0.143,70.502
0.5579999999999999,0.177,0.455,85.887
0.71,0.0943,0.174,58.687
0.633,0.952,0.765,95.422
0.493,0.354,0.233,72.82600000000001
0.385,0.4639999999999999,0.15,137.839
0.3329999999999999,0.637,0.132,139.898
0.632,0.8240000000000001,0.473,85.969
0.629,0.551,0.698,81.995
0.376,0.43,0.129,77.59899999999999
0.536,0.7040000000000001,0.7020000000000001,103.134
0.249,0.0215,0.0551,128.105
0.472,0.21,0.155,109.988
0.25,0.16,0.0392,126.112
0.4579999999999999,0.7190000000000001,0.168,142.032
0.347,0.0239,0.154,83.96
0.746,0.598,0.243,159.83
0.825,0.496,0.586,130.014
0.7070000000000001,0.475,0.335,125.024
0.628,0.111,0.099,119.957
0.509,0.238,0.177,113.998
0.792,0.625,0.37,103.967
0.918,0.434,0.75,109.997
0.429,0.6609999999999999,0.285,173.372
0.546,0.8170000000000001,0.312,180.024
0.6629999999999999,0.6559999999999999,0.667,88.973
0.265,0.0147,0.0745,67.676
0.765,0.578,0.97,132.871
0.208,0.018,0.0833,79.314
0.505,0.332,0.306,136.06799999999998
0.523,0.482,0.283,79.581
0.475,0.131,0.104,95.922
0.706,0.8009999999999999,0.63,100.013
0.456,0.3929999999999999,0.0753,85.801
0.389,0.4429999999999999,0.0888,76.54
0.737,0.784,0.299,139.968
0.855,0.206,0.535,109.992
0.423,0.918,0.141,144.798
0.38,0.00402,0.0597,128.238
0.441,0.462,0.179,125.511
0.636,0.56,0.319,130.028
0.413,0.603,0.225,172.204
0.22,0.0115,0.0615,77.158
0.484,0.696,0.0397,174.028
0.484,0.508,0.5539999999999999,151.86700000000002
0.5579999999999999,0.0848,0.27,139.526
0.792,0.2319999999999999,0.455,89.964
0.405,0.0238,0.0718,130.149
0.71,0.0943,0.174,58.687
0.8170000000000001,0.599,0.5479999999999999,108.873
0.2,0.138,0.138,71.631
0.389,0.1,0.0676,133.839
0.957,0.377,0.632,112.159
0.147,0.0475,0.0547,207.516
0.6729999999999999,0.8859999999999999,0.795,97.012
0.413,0.148,0.4589999999999999,59.584
0.875,0.589,0.613,139.936
0.14,0.00411,0.0362,140.546
0.4539999999999999,0.0377,0.816,162.495
0.1009999999999999,0.00213,0.0604,69.226
0.482,0.27,0.0762,139.97899999999998
0.794,0.267,0.494,78.988
0.541,0.0448,0.298,73.05199999999999
0.537,0.487,0.134,93.969
0.4,0.346,0.248,149.757
0.518,0.2189999999999999,0.145,79.991
0.6890000000000001,0.585,0.4579999999999999,147.985
0.497,0.348,0.2269999999999999,82.176
0.931,0.887,0.96,102.719
0.2339999999999999,0.927,0.278,131.003
0.0791,0.185,0.0731,81.601
0.528,0.511,0.351,100.1
0.614,0.465,0.103,120.0
0.5379999999999999,0.9,0.74,177.949
0.569,0.8909999999999999,0.6459999999999999,116.985
0.878,0.545,0.637,120.03
0.4529999999999999,0.5329999999999999,0.0425,89.98299999999999
0.114,0.0178,0.0769,74.44800000000001
0.598,0.0979,0.25,101.52
0.594,0.299,0.122,124.248
0.753,0.205,0.703,97.932
0.638,0.599,0.654,90.041
0.481,0.267,0.1369999999999999,117.64
0.484,0.151,0.283,137.434
0.445,0.0418,0.3,133.19799999999998
0.565,0.894,0.737,182.262
0.532,0.14,0.179,145.975
0.6759999999999999,0.634,0.363,134.04
0.797,0.7190000000000001,0.759,101.0
0.502,0.0854,0.966,136.9
0.5760000000000001,0.46,0.625,176.185
0.495,0.359,0.444,77.102
0.444,0.305,0.351,131.126
0.321,0.787,0.913,158.576
0.792,0.625,0.37,103.967
0.144,0.1159999999999999,0.0444,58.048
0.878,0.626,0.427,105.046
0.626,0.565,0.924,116.61
0.1169999999999999,0.195,0.0392,77.14
0.629,0.1159999999999999,0.0749,62.227
0.797,0.446,0.286,149.988
0.3929999999999999,0.0627,0.401,73.40899999999999
0.208,0.102,0.0495,84.71700000000001
0.5429999999999999,0.991,0.7659999999999999,150.031
0.7340000000000001,0.909,0.691,95.989
0.267,0.00486,0.0369,72.933
0.747,0.537,0.237,102.012
0.48,0.8909999999999999,0.662,123.961
0.67,0.7020000000000001,0.586,176.977
0.262,0.575,0.126,79.236
0.3329999999999999,0.0856,0.16,172.861
0.107,0.0125,0.0671,90.673
0.449,0.0768,0.0376,71.32
0.728,0.019,0.0379,110.008
0.523,0.303,0.113,110.567
0.414,0.161,0.423,159.375
0.175,0.00355,0.0123,87.165
0.743,0.8370000000000001,0.263,103.072
0.488,0.139,0.352,79.91199999999999
0.5920000000000001,0.426,0.285,107.747
0.5670000000000001,0.267,0.0592,110.011
0.789,0.151,0.208,75.035
0.144,0.0923,0.036,172.44799999999998
0.439,0.00257,0.0375,131.858
0.441,0.5379999999999999,0.731,169.676
0.49,0.618,0.286,99.7
0.418,0.0368,0.119,111.355
0.249,0.129,0.253,70.59
0.521,0.000698,0.5489999999999999,66.932
0.73,0.703,0.595,138.113
0.119,0.0425,0.106,176.675
0.6559999999999999,0.932,0.544,130.936
0.496,0.00421,0.0682,71.416
0.626,0.626,0.569,136.463
0.631,0.327,0.245,99.83
0.5920000000000001,0.4379999999999999,0.259,67.445
0.76,0.64,0.67,165.94
0.505,0.258,0.6409999999999999,141.003
0.517,0.397,0.195,100.005
0.442,0.0982,0.461,79.875
0.188,0.0259,0.0625,78.517
0.488,0.545,0.0824,175.884
0.369,0.64,0.591,82.171
0.556,0.8640000000000001,0.4,105.143
0.738,0.0534,0.1689999999999999,102.007
0.248,0.0274,0.156,68.533
0.181,0.0863,0.0337,70.907
0.6809999999999999,0.422,0.043,79.971
0.324,0.0933,0.109,91.406
0.294,0.0379,0.0659,69.892
0.126,0.204,0.0535,78.206
0.503,0.36,0.908,136.132
0.337,0.0792,0.317,82.251
0.49,0.6940000000000001,0.249,170.903
0.735,0.284,0.437,103.0
0.7070000000000001,0.161,0.964,159.914
0.418,0.721,0.0345,135.088
0.235,0.0272,0.141,96.095
0.407,0.0080299999999999,0.154,81.958
0.77,0.505,0.757,171.798
0.669,0.8759999999999999,0.527,133.001
0.628,0.675,0.787,178.87
0.653,0.452,0.45,83.43299999999999
0.8440000000000001,0.7240000000000001,0.785,88.12
0.0939,0.733,0.00504,82.675
0.4529999999999999,0.441,0.184,84.67200000000001
0.535,0.408,0.344,121.961
0.58,0.193,0.3389999999999999,141.938
0.358,0.3829999999999999,0.52,202.794
0.6629999999999999,0.387,0.655,83.022
0.894,0.118,0.215,140.09
0.639,0.381,0.489,89.897
0.718,0.73,0.7290000000000001,122.904
0.514,0.0134,0.111,74.01
0.665,0.736,0.474,124.88
0.87,0.6759999999999999,0.868,115.369
0.711,0.411,0.7909999999999999,73.997
0.32,0.207,0.0638,179.514
0.619,0.603,0.958,127.432
0.787,0.61,0.257,114.033
0.67,0.3979999999999999,0.2189999999999999,125.983
0.612,0.291,0.0945,170.06400000000002
0.728,0.596,0.382,101.04
0.7809999999999999,0.445,0.591,78.998
0.426,0.584,0.272,193.437
0.141,0.1369999999999999,0.0353,85.479
0.423,0.3829999999999999,0.386,39.553
0.522,0.0945,0.134,94.084
0.733,0.65,0.348,110.003
0.163,0.0998,0.185,129.998
0.379,0.059,0.258,71.417
0.659,0.281,0.518,108.287
0.529,0.591,0.348,96.027
0.579,0.304,0.479,129.86700000000002
0.833,0.918,0.967,128.023
0.7140000000000001,0.201,0.25,115.968
0.685,0.7090000000000001,0.504,93.047
0.7240000000000001,0.255,0.856,120.186
0.652,0.8909999999999999,0.934,179.604
0.251,0.946,0.618,140.059
0.728,0.4679999999999999,0.5720000000000001,135.011
0.8420000000000001,0.7340000000000001,0.952,137.958
0.474,0.407,0.387,97.808
0.492,0.93,0.431,126.039
0.16,0.379,0.107,70.733
0.5710000000000001,0.172,0.297,90.972
0.237,0.0111,0.0491,100.812
0.306,0.54,0.147,75.382
0.74,0.133,0.113,73.982
0.5870000000000001,0.486,0.487,94.034
0.583,0.599,0.5479999999999999,82.031
0.322,0.0998,0.039,102.019
0.32,0.0144,0.203,165.704
0.425,0.138,0.356,151.097
0.547,0.43,0.175,114.729
0.595,0.8440000000000001,0.603,127.981
0.5329999999999999,0.7609999999999999,0.917,122.777
0.363,0.286,0.188,80.86
0.83,0.8370000000000001,0.7440000000000001,115.976
0.498,0.804,0.6970000000000001,166.054
0.402,0.205,0.386,118.59
0.652,0.0033799999999999,0.413,120.019
0.616,0.614,0.963,141.30200000000002
0.215,0.0441,0.0378,94.123
0.6920000000000001,0.585,0.667,122.0
0.342,0.512,0.471,113.244
0.285,0.0965,0.337,88.021
0.483,0.715,0.127,110.089
0.473,0.0675,0.192,63.229
0.299,0.99,0.1969999999999999,110.313
0.502,0.2,0.3989999999999999,126.271
0.374,0.7979999999999999,0.311,152.058
0.249,0.804,0.389,155.066
0.6,0.6759999999999999,0.217,88.928
0.748,0.551,0.65,113.535
0.3989999999999999,0.0109,0.3329999999999999,104.839
0.291,0.0181,0.47,80.09100000000001
0.486,0.8959999999999999,0.195,123.967
0.484,0.991,0.5589999999999999,167.035
0.83,0.319,0.591,120.017
0.6509999999999999,0.48,0.418,99.979
0.166,0.562,0.00572,79.192
0.631,0.599,0.688,128.007
0.563,0.535,0.391,94.574
0.0595,0.139,0.0623,50.682
0.474,0.917,0.902,152.113
0.0596,0.00121,0.0383,62.51
0.59,0.969,0.223,105.022
0.7509999999999999,0.8340000000000001,0.894,95.053
0.664,0.5529999999999999,0.722,87.009
0.579,0.7759999999999999,0.434,136.04399999999998
0.701,0.411,0.962,92.94
0.39,0.31,0.584,177.515
0.679,0.879,0.325,126.079
0.446,0.065,0.31,69.751
0.6809999999999999,0.372,0.476,91.873
0.7020000000000001,0.659,0.2239999999999999,122.054
0.1669999999999999,0.998,0.00133,147.111
0.361,0.218,0.1669999999999999,114.476
0.437,0.223,0.153,150.692
0.214,0.215,0.477,205.359
0.32,0.0948,0.2189999999999999,121.581
0.633,0.96,0.41,126.998
0.657,0.0104,0.374,84.286
0.595,0.952,0.77,160.003
0.48,0.39,0.642,110.7
0.637,0.843,0.434,109.012
0.628,0.953,0.515,111.134
0.642,0.546,0.531,115.048
0.831,0.638,0.412,95.034
0.211,0.0408,0.0384,57.376000000000005
0.537,0.763,0.484,180.00099999999998
0.512,0.0371,0.225,111.192
0.604,0.344,0.407,100.987
0.914,0.4029999999999999,0.8029999999999999,114.92
0.684,0.0364,0.0614,155.92700000000002
0.195,0.0669,0.063,70.65
0.639,0.727,0.3339999999999999,170.019
0.477,0.0787,0.158,109.044
0.64,0.863,0.725,81.003
0.228,0.999,1e-05,108.354
0.8170000000000001,0.76,0.8490000000000001,104.014
0.542,0.905,0.374,153.398
0.7829999999999999,0.396,0.575,85.086
0.8,0.773,0.802,103.911
0.862,0.72,0.965,129.972
0.433,0.152,0.0405,109.844
0.878,0.595,0.607,122.037
0.654,0.42,0.138,82.02600000000001
0.0623,0.0116,0.0331,65.057
0.206,0.0132,0.0872,74.014
0.24,0.0646,0.0371,120.104
0.7879999999999999,0.745,0.964,104.969
0.629,0.178,0.162,100.016
0.632,0.278,0.7190000000000001,110.212
0.638,0.813,0.754,112.986
0.726,0.7709999999999999,0.7959999999999999,89.98299999999999
0.799,0.672,0.855,114.754
0.153,0.0186,0.1669999999999999,82.152
0.591,0.888,0.8029999999999999,147.856
0.349,0.0221,0.236,75.096
0.4,0.631,0.721,82.71799999999999
0.617,0.207,0.038,129.997
0.41,0.0105,0.12,65.255
0.351,0.0767,0.146,73.848
0.4379999999999999,0.291,0.342,171.585
0.5870000000000001,0.35,0.17,74.479
0.5429999999999999,0.5489999999999999,0.178,133.755
0.654,0.528,0.376,82.014
0.836,0.484,0.8390000000000001,95.941
0.611,0.4479999999999999,0.863,98.538
0.7120000000000001,0.75,0.66,100.017
0.489,0.037,0.0391,50.302
0.536,0.7040000000000001,0.7020000000000001,103.134
0.552,0.485,0.51,71.548
0.622,0.474,0.319,109.966
0.665,0.991,0.0676,152.596
0.591,0.653,0.904,161.726
0.168,0.429,0.1159999999999999,64.014
0.588,0.696,0.421,99.808
0.8140000000000001,0.862,0.962,132.814
0.541,0.318,0.31,171.937
0.3829999999999999,0.111,0.285,100.872
0.581,0.856,0.918,169.90200000000002
0.746,0.1009999999999999,0.68,59.994
0.589,0.684,0.261,112.592
0.608,0.3939999999999999,0.5429999999999999,169.989
0.123,0.0202,0.0388,68.339
0.485,0.313,0.0381,81.14699999999999
0.6729999999999999,0.7040000000000001,0.372,86.919
0.1369999999999999,0.322,0.105,140.889
0.578,0.509,0.266,148.014
0.8590000000000001,0.677,0.73,128.001
0.446,0.0311,0.5329999999999999,103.643
0.687,0.432,0.349,155.981
0.408,0.0241,0.0373,138.066
0.302,0.1939999999999999,0.0642,74.37100000000001
0.677,0.6729999999999999,0.441,100.042
0.296,0.00896,0.0673,69.44
0.715,0.476,0.605,82.00200000000001
0.826,0.754,0.4479999999999999,89.985
0.32,0.0139999999999999,0.109,70.411
0.759,0.639,0.682,128.01
0.6559999999999999,0.551,0.33,114.108
0.593,0.74,0.502,118.008
0.8170000000000001,0.552,0.8079999999999999,102.011
0.688,0.251,0.408,124.818
0.667,0.878,0.816,107.024
0.469,0.537,0.7829999999999999,124.193
0.347,0.0183,0.0731,71.763
0.59,0.598,0.947,202.122
0.542,0.321,0.0672,80.0
0.584,0.217,0.275,70.768
0.919,0.265,0.309,134.112
0.76,0.555,0.52,98.066
0.68,0.888,0.484,90.076
0.655,0.721,0.3829999999999999,149.9
0.63,0.316,0.0731,180.125
0.7929999999999999,0.899,0.6,124.986
0.735,0.662,0.124,87.999
0.407,0.0132,0.123,72.79899999999999
0.55,0.0547,0.261,63.461000000000006
0.557,0.835,0.76,106.848
0.488,0.493,0.3989999999999999,79.442
0.6940000000000001,0.6559999999999999,0.8029999999999999,131.684
0.655,0.789,0.66,92.968
0.741,0.931,0.517,125.011
0.4579999999999999,0.126,0.3,91.844
0.37,0.624,0.1669999999999999,150.053
0.27,0.00498,0.0397,68.164
0.799,0.352,0.435,83.564
0.6759999999999999,0.609,0.508,142.037
0.797,0.86,0.192,124.033
0.7170000000000001,0.653,0.412,106.966
0.5720000000000001,0.6729999999999999,0.573,106.024
0.136,0.195,0.171,86.037
0.759,0.54,0.75,116.947
0.248,0.33,0.0456,73.627
0.191,0.0222,0.19,70.883
0.875,0.539,0.305,115.004
0.6990000000000001,0.133,0.215,80.0
0.1889999999999999,0.00216,0.0929,69.115
0.746,0.283,0.16,82.008
0.535,0.797,0.613,148.835
0.519,0.46,0.675,132.082
0.769,0.433,0.426,94.036
0.4579999999999999,0.0273,0.3379999999999999,69.283
0.39,0.91,0.644,162.253
0.284,0.637,0.1969999999999999,92.045
0.58,0.596,0.317,120.323
0.625,0.8140000000000001,0.535,144.991
0.634,0.326,0.231,99.856
0.6459999999999999,0.3389999999999999,0.727,75.997
0.8590000000000001,0.77,0.348,155.025
0.584,0.4029999999999999,0.0718,112.966
0.315,0.0964,0.22,139.757
0.624,0.585,0.569,95.003
0.26,0.00205,0.0396,71.195
0.578,0.727,0.885,170.593
0.544,0.184,0.922,95.797
0.821,0.799,0.511,108.97
0.607,0.991,0.118,87.977
0.664,0.705,0.477,122.016
0.914,0.517,0.774,98.116
0.639,0.539,0.735,94.893
0.7140000000000001,0.8029999999999999,0.8590000000000001,168.04
0.174,0.264,0.0392,92.28
0.642,0.491,0.517,91.028
0.175,0.156,0.0367,78.87100000000001
0.341,0.133,0.23,64.829
0.157,0.271,0.1169999999999999,77.07
0.7040000000000001,0.94,0.311,137.909
0.545,0.246,0.0986,110.1
0.0851,0.045,0.0362,67.892
0.2019999999999999,0.285,0.0,73.016
0.931,0.745,0.653,123.965
0.589,0.564,0.605,76.53699999999999
0.441,0.402,0.345,183.647
