Store_Ratio,Basket_Ratio,Store_Score
0.396,0.79,-6.182
0.5920000000000001,0.7290000000000001,-4.156000000000001
0.733,0.2789999999999999,-14.568
0.419,0.665,-9.244
0.703,0.61,-7.502999999999999
0.8109999999999999,0.371,-14.992
0.379,0.0938,-10.95
0.728,0.857,-5.948
0.185,0.243,-11.901
0.687,0.7020000000000001,-5.324
0.259,0.373,-12.925
0.654,0.63,-4.644
0.475,0.0703,-22.699
0.168,0.032,-30.525
0.327,0.046,-27.375
0.958,0.8170000000000001,-4.464
0.374,0.6559999999999999,-11.757
0.583,0.12,-11.749
0.703,0.657,-5.363
0.755,0.772,-4.539
0.121,0.0485,-27.125
0.6940000000000001,0.715,-9.325
0.581,0.772,-6.544
0.377,0.65,-5.902
0.846,0.421,-12.220999999999998
0.462,0.0472,-21.737
0.768,0.861,-10.967
0.173,0.0768,-25.439
0.594,0.451,-11.536
0.708,0.648,-5.626
0.155,0.0323,-31.997
0.799,0.635,-7.906000000000001
0.371,0.00467,-30.125
0.461,0.00828,-29.233
0.176,0.471,-19.429
0.604,0.267,-12.464
0.705,0.7340000000000001,-5.08
0.69,0.927,-4.735
0.262,0.0569,-26.695
0.287,0.0366,-25.95
0.236,0.261,-13.647
0.494,0.7020000000000001,-7.064
0.588,0.625,-9.566
0.457,0.917,-4.199
0.609,0.639,-4.662
0.6659999999999999,0.537,-10.235
0.46,0.652,-6.069
0.657,0.429,-8.892000000000001
0.521,0.9,-6.358
0.185,0.0132,-32.25
0.769,0.752,-6.0
0.6779999999999999,0.6629999999999999,-5.807
0.3289999999999999,0.861,-5.855
0.578,0.477,-8.119
0.759,0.722,-7.157
0.594,0.48,-12.03
0.591,0.174,-17.425
0.782,0.753,-8.703
0.654,0.611,-10.45
0.626,0.902,-4.581
0.583,0.735,-4.899
0.602,0.821,-4.059
0.8220000000000001,0.446,-8.899
0.624,0.193,-10.53
0.81,0.8029999999999999,-3.042
0.619,0.299,-7.744
0.291,0.233,-9.898
0.5710000000000001,0.418,-6.89
0.637,0.129,-17.082
0.6759999999999999,0.487,-9.617
0.8490000000000001,0.536,-7.307
0.736,0.947,-6.772
0.283,0.221,-15.344
0.432,0.6,-10.401
0.708,0.772,-4.263999999999999
0.617,0.8390000000000001,-2.849
0.3979999999999999,0.0521,-18.31
0.25,0.13,-25.726
0.401,0.0273,-30.596
0.149,0.0765,-25.598000000000003
0.561,0.1969999999999999,-13.191
0.706,0.604,-6.932
0.862,0.818,-2.92
0.629,0.957,-5.466
0.64,0.647,-8.113999999999999
0.934,0.735,-6.667999999999999
0.6629999999999999,0.8809999999999999,-4.122
0.243,0.0785,-23.19
0.62,0.486,-9.731
0.498,0.949,-4.367
0.56,0.759,-5.681
0.728,0.857,-5.948
0.7490000000000001,0.285,-20.351
0.55,0.415,-6.557
0.584,0.8909999999999999,-5.803999999999999
0.283,0.086,-17.989
0.0819999999999999,0.0782,-22.579
0.736,0.614,-11.124
0.444,0.772,-5.652
0.23,0.131,-20.187
0.195,1.0,-19.899
0.733,0.319,-11.585
0.304,0.0116,-33.19
0.721,0.0235,-37.049
0.287,0.77,-7.477
0.601,0.165,-19.596
0.7390000000000001,0.441,-8.036
0.654,0.5670000000000001,-6.352
0.535,0.261,-11.389
0.684,0.916,-5.519
0.76,0.674,-6.392
0.873,0.426,-12.01
0.5660000000000001,0.8079999999999999,-4.901
0.626,0.4529999999999999,-9.499
0.0733,0.0452,-29.257
0.504,0.1969999999999999,-12.267
0.634,0.498,-11.503
0.4479999999999999,0.85,-6.564
0.422,0.7120000000000001,-5.907
0.73,0.446,-11.458
0.664,0.66,-4.646
0.455,0.539,-8.932
0.601,0.108,-17.416
0.7859999999999999,0.773,-5.042
0.716,0.301,-12.081
0.82,0.585,-11.859000000000002
0.4029999999999999,0.44,-12.954
0.356,0.0242,-29.891
0.763,0.84,-3.704
0.614,0.254,-14.59
0.562,0.0331,-25.551
0.772,0.655,-11.531
0.297,0.0368,-25.602
0.475,0.203,-18.915
0.524,0.736,-6.488
0.135,0.00213,-37.865
0.759,0.774,-4.342
0.6829999999999999,0.186,-12.163
0.773,0.812,-11.202
0.21,0.0356,-26.467
0.477,0.7120000000000001,-6.759
0.48,0.733,-6.581
0.447,0.8759999999999999,-3.895
0.649,0.4429999999999999,-15.71
0.7909999999999999,0.541,-6.751
0.659,0.0978,-18.785
0.73,0.792,-5.33
0.615,0.7809999999999999,-5.597
0.569,0.84,-4.123
0.665,0.936,-2.97
0.179,0.386,-16.369
0.598,0.6779999999999999,-4.645
0.722,0.213,-14.046
0.777,0.8109999999999999,-4.739
0.526,0.84,-6.236000000000001
0.7809999999999999,0.67,-3.912
0.735,0.449,-11.625
0.432,0.917,-5.555
0.721,0.745,-3.508
0.584,0.268,-9.54
0.667,0.382,-13.122
0.529,0.649,-6.831
0.371,0.0814,-19.738
0.747,0.8340000000000001,-2.867
0.6559999999999999,0.446,-5.778
0.119,0.0374,-21.223000000000003
0.8190000000000001,0.512,-10.431
0.6729999999999999,0.58,-6.029
0.711,0.373,-14.861
0.605,0.562,-5.057
0.585,0.698,-6.261
0.24,0.00335,-32.028
0.745,0.46,-9.92
0.6890000000000001,0.5539999999999999,-10.725
0.352,0.145,-24.74
0.578,0.953,-3.215
0.804,0.913,-3.135
0.475,0.723,-2.738
0.0625,0.23,-18.356
0.7,0.414,-7.997000000000001
0.637,0.472,-7.295
0.174,0.175,-12.321
0.452,0.539,-7.327000000000001
0.642,0.583,-8.047
0.302,0.0967,-19.679
0.451,0.495,-9.996
0.424,0.495,-6.657
0.54,0.3339999999999999,-11.611
0.183,0.156,-19.424
0.502,0.362,-16.697
0.611,0.524,-8.256
0.628,0.248,-13.304
0.426,0.562,-6.895
0.377,0.682,-8.039
0.191,0.0417,-28.239
0.639,0.476,-7.675
0.073,0.7440000000000001,-34.714
0.52,0.856,-4.228
0.6920000000000001,0.8590000000000001,-2.529
0.752,0.6779999999999999,-5.421
0.792,0.476,-11.707
0.618,0.955,-3.836
0.634,0.774,-7.651
0.535,0.0206,-25.582
0.264,0.0556,-23.917
0.166,0.0809,-23.825
0.535,0.716,-5.025
0.41,0.0735,-30.013
0.511,0.97,-3.72
0.868,0.693,-7.0520000000000005
0.877,0.677,-4.968999999999999
0.956,0.795,-5.311
0.7290000000000001,0.429,-8.164
0.0782,0.131,-24.187
0.838,0.726,-3.81
0.446,0.142,-13.498
0.332,0.958,-4.683
0.266,0.376,-9.14
0.604,0.905,-7.059
0.878,0.84,-13.105
0.165,0.3989999999999999,-29.742
0.6659999999999999,0.5429999999999999,-9.188
0.805,0.758,-7.417999999999999
0.6659999999999999,0.628,-5.613
0.523,0.108,-12.895
0.391,0.435,-13.318
0.143,0.954,-5.157
0.727,0.489,-5.894
0.161,0.0822,-24.919
0.251,0.6729999999999999,-5.3420000000000005
0.5870000000000001,0.816,-4.27
0.743,0.8370000000000001,-5.025
0.77,0.335,-10.095
0.708,0.286,-15.467
0.283,0.6779999999999999,-9.435
0.648,0.936,-4.745
0.623,0.7340000000000001,-5.948
0.883,0.818,-4.003
0.644,0.5329999999999999,-8.421
0.529,0.843,-6.908
0.424,0.726,-7.644
0.7609999999999999,0.72,-6.297000000000001
0.64,0.7959999999999999,-5.141
0.62,0.496,-7.508999999999999
0.616,0.679,-6.941
0.851,0.551,-5.1770000000000005
0.626,0.0454,-20.277
0.652,0.835,-4.5280000000000005
0.6729999999999999,0.752,-3.572
0.275,0.411,-3.817
0.679,0.7120000000000001,-6.702000000000001
0.517,0.471,-11.922
0.6579999999999999,0.529,-10.569
0.695,0.615,-4.194
0.628,0.345,-12.505
0.652,0.3829999999999999,-7.0760000000000005
0.486,0.938,-6.652
0.878,0.525,-6.832000000000001
0.478,0.366,-12.045
0.772,0.83,-3.981
0.276,0.318,-8.706
0.754,0.497,-11.14
0.371,0.0507,-23.054
0.555,0.218,-11.793
0.782,0.6970000000000001,-11.041
0.4429999999999999,0.00669,-28.435
0.846,0.755,-6.397
0.13,0.999,-17.222
0.335,0.00501,-33.366
0.6859999999999999,0.95,-4.588
0.551,0.144,-13.883
0.621,0.114,-19.944000000000003
0.484,0.0874,-17.796
0.605,0.247,-11.775
0.258,0.179,-19.503
0.417,0.191,-18.255
0.488,0.161,-14.089
0.708,0.863,-4.001
0.588,0.757,-2.415
0.46,0.586,-6.32
0.843,0.508,-13.918
0.6509999999999999,0.716,-11.91
0.5720000000000001,0.214,-15.625
0.873,0.742,-7.854
0.526,0.425,-13.482
0.698,0.66,-5.428999999999999
0.759,0.308,-13.04
0.6859999999999999,0.187,-12.062
0.532,0.743,-6.398
0.7,0.866,-4.869
0.503,0.0409,-30.746
0.585,0.901,-5.785
0.865,0.846,-5.242999999999999
0.726,0.857,-3.264
0.387,0.0541,-22.343000000000004
0.8059999999999999,0.718,-4.212
0.607,0.672,-7.732
0.674,0.428,-9.504
0.7709999999999999,0.6709999999999999,-5.617000000000001
0.4679999999999999,0.8540000000000001,-3.932
0.705,0.713,-8.863999999999999
0.565,0.942,-6.821000000000001
0.184,0.0678,-25.338
0.529,0.0012,-26.288
0.7190000000000001,0.598,-6.254
0.8440000000000001,0.772,-4.621
0.361,0.5489999999999999,-6.783
0.858,0.7859999999999999,-4.359
0.595,0.122,-19.685
0.42,0.0509,-27.772
0.701,0.895,-3.375
0.127,0.0765,-26.394
0.722,0.288,-10.767
0.439,0.36,-12.755
0.794,0.8109999999999999,-8.966000000000001
0.425,0.8740000000000001,-3.097
0.785,0.5870000000000001,-7.595
0.574,0.461,-10.08
0.56,0.8270000000000001,-5.393
0.74,0.7879999999999999,-5.307
0.31,0.509,-10.122
0.8909999999999999,0.691,-9.417
0.425,0.332,-10.04
0.598,0.804,-5.39
0.5579999999999999,0.8959999999999999,-3.687
0.8170000000000001,0.585,-4.688
0.352,0.204,-15.414
0.63,0.633,-7.087999999999999
0.405,0.962,-5.768
0.578,0.8170000000000001,-6.542000000000001
0.597,0.384,-9.287
0.491,0.524,-6.926
0.731,0.511,-6.28
0.884,0.765,-3.865
0.436,0.154,-8.142999999999999
0.975,0.711,-3.904
0.375,0.479,-6.56
0.376,0.8320000000000001,-4.329
0.47,0.419,-12.327
0.789,0.2739999999999999,-12.191
0.28,0.315,-7.091
0.757,0.649,-7.03
0.0927,0.215,-21.278
0.508,0.127,-31.987
0.159,0.128,-21.972
0.6559999999999999,0.914,-5.443
0.358,0.0732,-28.235
0.5920000000000001,0.885,-4.944
0.57,0.0401,-28.505
0.6709999999999999,0.516,-15.981
0.8390000000000001,0.597,-7.079
0.52,0.7609999999999999,-3.093
0.13,0.1009999999999999,-26.678
0.58,0.193,-12.144
0.0826,0.13,-25.072
0.625,0.282,-15.68
0.823,0.157,-11.679
0.5579999999999999,0.818,-4.07
0.539,0.8320000000000001,-6.53
0.625,0.885,-9.472
0.611,0.853,-4.9830000000000005
0.424,0.0791,-19.117
0.4039999999999999,0.508,-5.893
0.0603,1.0,-13.73
0.645,0.02,-27.343000000000004
0.698,0.244,-8.357000000000001
0.42,0.0197,-39.788
0.695,0.8759999999999999,-4.262
0.465,0.535,-7.228
0.402,0.29,-13.935
0.316,0.63,-5.962999999999999
0.596,0.65,-6.495
0.441,0.0401,-28.312
0.37,0.96,-4.162
0.841,0.31,-10.792
0.474,0.222,-18.985
0.928,0.923,-3.498
0.595,0.389,-9.245
0.494,0.3329999999999999,-16.546
0.73,0.326,-7.001
0.675,0.2189999999999999,-13.546
0.826,0.885,-3.113
0.735,0.6679999999999999,-10.52
0.163,0.0273,-25.694000000000003
0.14,0.999,-17.044
0.7509999999999999,0.501,-12.151
0.428,0.436,-11.754
0.715,0.384,-16.362000000000002
0.5670000000000001,0.738,-6.03
0.7070000000000001,0.506,-7.686
0.432,0.0265,-25.9
0.291,0.144,-22.11
0.56,0.512,-7.838999999999999
0.685,0.736,-5.656000000000001
0.614,0.934,-3.709
0.632,0.372,-12.723
0.612,0.68,-7.454
0.698,0.605,-11.586
0.731,0.63,-8.275
0.602,0.174,-15.632
0.106,0.0671,-27.706
0.611,0.6509999999999999,-6.973
0.669,0.0252,-25.674
0.736,0.65,-5.957999999999999
0.146,0.019,-31.365
0.629,0.7809999999999999,-5.975
0.579,0.426,-7.666
0.6579999999999999,0.382,-12.528
0.595,0.18,-11.390999999999998
0.6629999999999999,0.522,-8.741
0.562,0.3829999999999999,-15.474
0.527,0.0968,-29.574
0.812,0.703,-9.762
0.208,0.018,-36.199
0.619,0.544,-9.561
0.513,0.0551,-23.516
0.499,0.0616,-21.406
0.711,0.718,-8.508
0.609,0.431,-10.705
0.2689999999999999,0.226,-20.567
0.583,0.598,-5.031000000000001
0.597,0.6679999999999999,-6.042000000000001
0.727,0.672,-4.782
0.7070000000000001,0.76,-7.843
0.322,0.0289999999999999,-27.033
0.313,0.0229,-26.35
0.556,0.622,-4.756
0.135,0.0218,-26.599
0.6509999999999999,0.355,-7.322999999999999
0.627,0.0268,-27.769
0.85,0.984,-0.649
0.8140000000000001,0.863,-5.518
0.772,0.823,-7.247999999999999
0.524,0.077,-26.671
0.55,0.741,-7.109
0.603,0.743,-7.013
0.833,0.177,-19.641
0.649,0.721,-6.754
0.6659999999999999,0.8540000000000001,-8.442
0.361,0.901,-4.133
0.5820000000000001,0.0536,-26.992
0.642,0.392,-7.846
0.373,0.187,-13.800999999999998
0.581,0.745,-8.597000000000001
0.616,0.728,-4.02
0.613,0.5720000000000001,-7.827999999999999
0.573,0.855,-4.447
0.606,0.887,-4.404
0.83,0.917,-5.341
0.906,0.351,-10.18
0.67,0.6809999999999999,-6.037000000000001
0.247,0.144,-20.937
0.532,0.7829999999999999,-5.697
0.452,0.366,-14.152
0.476,0.528,-6.698
0.643,0.765,-4.288
0.721,0.89,-3.738
0.624,0.65,-6.209
0.322,0.0175,-29.131
0.62,0.000877,-21.242
0.2339999999999999,0.51,-11.249
0.483,0.0165,-25.04
0.4039999999999999,0.221,-12.065
0.759,0.845,-6.794
0.235,0.0463,-25.388
0.634,0.23,-13.888
0.439,0.993,-3.554
0.291,0.0121,-28.978
0.5539999999999999,0.315,-11.028
0.0799,0.0038299999999999,-37.649
0.5870000000000001,0.647,-6.65
0.261,0.00778,-31.884
0.417,0.0524,-19.477
0.426,0.0153,-32.834
0.614,0.261,-8.357000000000001
0.836,0.408,-15.082
0.144,0.00463,-31.204
0.297,0.123,-24.713
0.618,0.75,-6.938
0.321,0.603,-8.572000000000001
0.7290000000000001,0.8440000000000001,-8.824
0.701,0.2789999999999999,-11.315
0.594,0.8220000000000001,-7.433
0.5770000000000001,0.0559,-22.203000000000003
0.141,0.0353,-31.019
0.248,0.185,-19.148
0.5820000000000001,0.928,-4.659
0.5489999999999999,0.866,-5.306
0.523,0.954,-3.051
0.54,0.863,-4.4830000000000005
0.135,0.00213,-37.865
0.8059999999999999,0.182,-12.447
0.516,0.5489999999999999,-13.741
0.133,0.0978,-26.71
0.481,0.262,-15.73
0.385,0.225,-15.735
0.77,0.237,-14.121
0.743,0.701,-3.907
0.868,0.8340000000000001,-4.965
0.7090000000000001,0.624,-7.683
0.206,0.0391,-26.951
0.605,0.664,-7.162000000000001
0.317,0.887,-7.292000000000001
0.415,0.942,-6.222
0.158,0.1159999999999999,-20.945
0.8,0.6579999999999999,-6.142
0.5760000000000001,0.953,-8.968
0.743,0.67,-4.547
0.935,0.8029999999999999,-5.3
0.5489999999999999,0.738,-5.01
0.475,0.0289999999999999,-29.253
0.16,0.00158,-25.167
0.414,0.00739,-23.104
0.508,0.1889999999999999,-13.191
0.7490000000000001,0.503,-7.46
0.477,0.965,-3.245
0.536,0.556,-10.546
0.267,0.953,-4.899
0.296,0.102,-27.069000000000003
0.498,0.916,-3.728
0.0639,0.0231,-16.24
0.514,0.635,-4.386
0.532,0.7829999999999999,-5.697
0.537,0.357,-9.44
0.912,0.858,-6.832999999999999
0.336,0.7040000000000001,-7.928
0.741,0.565,-5.448
0.713,0.365,-11.417
0.222,0.0205,-30.091
0.877,0.422,-14.933
0.5720000000000001,0.183,-16.069000000000003
0.0713,0.0045899999999999,-37.039
0.855,0.5870000000000001,-4.589
0.1009999999999999,0.00213,-35.65
0.716,0.872,-3.103
0.376,0.928,-9.232
0.82,0.402,-8.702
0.78,0.7979999999999999,-5.151
0.4429999999999999,0.65,-8.761000000000001
0.853,0.406,-11.658
0.68,0.818,-8.027999999999999
0.544,0.738,-4.944
0.669,0.7879999999999999,-6.611000000000001
0.483,0.0257,-31.178
0.542,0.905,-5.653
0.815,0.779,-5.787999999999999
0.47,0.351,-9.385
0.612,0.366,-13.462
0.504,0.5539999999999999,-12.085
0.367,0.0113,-30.692
0.466,0.833,-4.215
0.31,0.485,-10.6
0.158,0.14,-22.188
0.535,0.6459999999999999,-4.377
0.5870000000000001,0.474,-9.501
0.69,0.54,-10.515999999999998
0.737,0.6809999999999999,-10.063
0.4029999999999999,0.0621,-28.678
0.78,0.542,-10.99
0.759,0.723,-9.315
0.519,0.6659999999999999,-6.162999999999999
0.923,0.497,-7.862
0.72,0.802,-5.797000000000001
0.579,0.325,-9.835
0.6459999999999999,0.868,-4.316
0.721,0.6409999999999999,-5.605
0.677,0.0793,-14.711
0.762,0.244,-14.089
0.111,0.123,-18.685
0.522,0.541,-8.743
0.381,0.367,-10.578
0.551,0.6679999999999999,-7.077000000000001
0.774,0.619,-10.333
0.569,0.502,-8.546
0.7040000000000001,0.8270000000000001,-4.583
0.594,0.426,-12.699000000000002
0.54,0.961,-3.587
0.244,0.0461,-26.142
0.792,0.6779999999999999,-8.027999999999999
0.517,0.0127,-26.2
0.372,0.0611,-27.467
0.457,0.948,-3.364
0.457,0.926,-5.461
0.0852,0.1119999999999999,-18.436
0.8240000000000001,0.0816,-15.76
0.0661,0.0236,-34.159
0.33,0.00644,-32.328
0.5579999999999999,0.768,-9.997
0.0857,0.998,-13.220999999999998
0.487,0.249,-20.729
0.654,0.63,-4.644
0.302,0.414,-8.16
0.521,0.134,-13.969
0.204,0.0125,-34.254
0.4629999999999999,0.216,-8.838
0.7759999999999999,0.616,-10.43
0.163,0.0377,-21.536
0.75,0.527,-6.631
0.7,0.816,-5.439
0.544,0.944,-6.1610000000000005
0.7290000000000001,0.7709999999999999,-2.451
0.0648,0.1889999999999999,-23.206
0.5479999999999999,0.816,-4.209
0.778,0.8240000000000001,-5.892
0.7390000000000001,0.355,-10.571
0.341,0.552,-10.503
0.779,0.924,-4.915
0.38,0.0466,-22.267
0.672,0.941,-6.4270000000000005
0.741,0.537,-6.797000000000001
0.512,0.304,-9.19
0.764,0.32,-7.209
0.5870000000000001,0.1889999999999999,-8.062000000000001
0.211,0.2769999999999999,-20.771
0.752,0.505,-7.621
0.603,0.0814,-29.496
0.665,0.483,-5.599
0.465,0.872,-3.991
0.604,0.825,-5.372999999999999
0.625,0.591,-9.127
0.563,0.43,-12.102
0.732,0.7340000000000001,-6.422999999999999
0.5529999999999999,0.855,-5.394
0.5710000000000001,0.755,-7.907
0.595,0.456,-10.493
0.61,0.974,-3.274
0.623,0.59,-5.013999999999999
0.841,0.4429999999999999,-10.522
0.8290000000000001,0.514,-9.58
0.6809999999999999,0.54,-7.23
0.7190000000000001,0.809,-10.201
0.7,0.631,-8.377
0.652,0.917,-3.502
0.397,0.149,-22.349
0.591,0.611,-7.778
0.51,0.427,-7.645
0.6629999999999999,0.494,-10.697
0.7759999999999999,0.57,-8.767000000000001
0.389,0.192,-23.526
0.639,0.598,-9.33
0.303,0.0234,-30.495
0.2,0.999,-18.416
0.5579999999999999,0.818,-4.07
0.433,0.499,-3.4930000000000003
0.414,0.713,-6.523
0.171,0.143,-24.178
0.325,0.926,-4.581
0.8390000000000001,0.5670000000000001,-8.267000000000001
0.4539999999999999,0.0377,-29.491
0.487,0.5529999999999999,-6.277
0.171,0.396,-36.061
0.8009999999999999,0.604,-9.124
0.759,0.871,-7.034
0.584,0.579,-7.347
0.4639999999999999,0.733,-3.945
0.366,0.949,-3.676
0.8759999999999999,0.312,-10.17
0.725,0.614,-7.015
0.356,0.479,-11.513
0.544,0.433,-11.122
0.574,0.802,-3.976
0.406,0.471,-10.067
0.303,0.362,-5.077
0.7490000000000001,0.728,-8.029
0.653,0.818,-8.125
0.335,0.17,-20.236
0.3279999999999999,0.447,-6.857
0.6559999999999999,0.5579999999999999,-9.314
0.5589999999999999,0.353,-9.732
0.515,0.623,-5.597
0.516,0.888,-10.282
0.4589999999999999,0.575,-4.8580000000000005
0.606,0.848,-3.952
0.654,0.318,-10.255999999999998
0.5329999999999999,0.905,-5.468
0.324,0.349,-14.787
0.49,0.157,-18.181
0.883,0.669,-9.958
0.6940000000000001,0.351,-10.92
0.865,0.792,-4.207
0.767,0.172,-18.683
0.696,0.146,-24.519
0.7559999999999999,0.436,-9.683
0.904,0.745,-3.593
0.532,0.288,-9.324
0.653,0.73,-10.613
0.4579999999999999,0.976,-3.791
0.372,0.108,-25.262
0.435,0.031,-25.814
0.7609999999999999,0.878,-8.187000000000001
0.149,0.0225,-32.266
0.645,0.792,-7.34
0.469,0.976,-3.569
0.858,0.66,-7.952999999999999
0.602,0.174,-20.404
0.7609999999999999,0.626,-4.6160000000000005
0.487,0.0968,-22.175
0.602,0.273,-10.908
0.631,0.354,-11.112
0.6679999999999999,0.892,-3.0010000000000003
0.672,0.638,-12.274
0.5,0.0363,-25.66
0.35,0.139,-18.158
0.287,0.2289999999999999,-10.253
0.669,0.155,-21.592
0.462,0.957,-3.304
0.565,0.4379999999999999,-12.703
0.7440000000000001,0.726,-4.675
0.497,0.485,-9.796
0.58,0.0676,-15.541
0.35,0.412,-11.615
0.599,0.412,-10.736
0.437,0.024,-26.348000000000003
0.7440000000000001,0.2319999999999999,-13.419
0.15,0.00133,-47.576
0.0686,0.0496,-26.192
0.23,0.198,-21.286
0.182,0.0426,-23.228
0.619,0.0698,-10.932
0.622,0.312,-16.105
0.172,0.88,-30.097
0.4,0.795,-3.731
0.7509999999999999,0.753,-8.198
0.758,0.465,-6.547000000000001
0.421,0.0366,-22.565
0.535,0.0206,-25.582
0.5770000000000001,0.879,-1.806
0.27,0.0594,-22.807
0.537,0.35,-8.937000000000001
0.136,0.0257,-27.375
0.782,0.499,-9.856
0.0843,0.0040799999999999,-31.801
0.65,0.21,-16.137999999999998
0.401,0.0273,-30.596
0.324,0.0137,-26.755
0.579,0.16,-13.447
0.51,0.76,-6.995
0.461,0.151,-12.128
0.8690000000000001,0.648,-8.698
0.5579999999999999,0.7440000000000001,-7.938
0.609,0.255,-18.683
0.5720000000000001,0.599,-10.31
0.7020000000000001,0.777,-4.445
0.7140000000000001,0.816,-4.415
0.423,0.162,-20.991
0.395,0.15,-17.72
0.4679999999999999,0.908,-4.376
0.675,0.82,-4.743
0.8109999999999999,0.941,-2.947
0.72,0.606,-11.017
0.467,0.737,-4.782
0.326,0.0735,-24.975
0.691,0.7909999999999999,-7.974
0.777,0.3929999999999999,-10.614
0.794,0.855,-1.959
0.593,0.447,-10.497
0.307,0.0825,-20.958
0.912,0.716,-4.141
0.613,0.631,-6.965
0.813,0.415,-5.926
0.17,0.00965,-32.618
0.6579999999999999,0.7040000000000001,-5.832999999999999
0.569,0.0967,-16.331
0.3779999999999999,0.0369,-25.859
0.156,0.0316,-28.77
0.6779999999999999,0.85,-7.849
0.34,0.126,-22.419
0.187,0.286,-22.9
0.5329999999999999,0.362,-14.791
0.253,0.0313,-26.923
0.794,0.613,-8.711
0.578,0.41,-7.555
0.391,0.185,-19.632
0.561,0.337,-9.272
0.3939999999999999,0.3979999999999999,-13.874
0.31,0.251,-13.376
0.52,0.711,-5.009
0.7340000000000001,0.855,-3.2110000000000003
0.452,0.0358,-30.801
0.79,0.745,-4.093999999999999
0.767,0.682,-5.02
0.485,0.286,-12.265999999999998
0.723,0.809,-3.0810000000000004
0.578,0.264,-29.434
0.365,0.913,-8.01
0.8059999999999999,0.669,-8.047
0.441,0.868,-5.516
0.3289999999999999,0.225,-22.526
0.415,0.11,-14.901
0.586,0.401,-11.063
0.585,0.7759999999999999,-5.898
0.481,0.6779999999999999,-8.01
0.268,0.0102,-20.591
0.629,0.628,-5.513
0.6829999999999999,0.1969999999999999,-11.969
0.258,0.162,-22.159
0.478,0.213,-7.733
0.465,0.519,-11.819
0.7959999999999999,0.675,-6.382000000000001
0.769,0.9,-6.077000000000001
0.638,0.6579999999999999,-6.318
0.122,0.1989999999999999,-17.137
0.427,0.396,-7.556
0.5539999999999999,0.949,-4.928
0.735,0.816,-1.924
0.643,0.614,-12.878
0.498,0.862,-6.02
0.748,0.396,-12.195
0.743,0.5579999999999999,-5.676
0.601,0.711,-3.998
0.85,0.536,-7.239
0.429,0.0301,-27.081
0.632,0.0669,-22.912
0.608,0.705,-5.525
0.346,0.644,-6.811
0.6,0.7959999999999999,-4.481
0.639,0.288,-19.824
0.759,0.621,-12.539
0.532,0.598,-5.8260000000000005
0.589,0.2789999999999999,-11.209
0.362,0.0536,-20.374
0.736,0.0967,-21.354
0.506,0.0387,-24.824
0.601,0.419,-10.59
0.437,0.337,-11.439
0.7879999999999999,0.389,-8.408999999999999
0.191,0.0363,-25.31
0.3979999999999999,0.57,-7.068
0.7,0.252,-14.384
0.716,0.512,-6.257000000000001
0.435,0.155,-8.948
0.503,0.967,-2.492
0.743,0.708,-5.507999999999999
0.778,0.5589999999999999,-7.109
0.11,0.0185,-27.874
0.3979999999999999,0.285,-16.119
0.599,0.885,-3.232
0.7290000000000001,0.675,-6.002999999999999
0.741,0.162,-13.483
0.365,0.00179,-47.001000000000005
0.684,0.563,-9.244
0.425,0.6509999999999999,-6.131
0.664,0.89,-2.881
0.7879999999999999,0.782,-10.609000000000002
0.509,0.716,-4.602
0.7020000000000001,0.911,-3.5210000000000004
0.0,0.284,-16.418
0.5770000000000001,0.7290000000000001,-14.376
0.5670000000000001,0.878,-8.088
0.878,0.619,-5.56
0.501,0.664,-8.06
0.747,0.716,-2.457
0.604,0.541,-7.377999999999999
0.6970000000000001,0.8640000000000001,-8.338
0.8390000000000001,0.84,-8.721
0.3289999999999999,0.845,-7.428
0.5870000000000001,0.299,-7.365
0.529,0.772,-7.013
0.5329999999999999,0.212,-12.486
0.529,0.607,-6.781000000000001
0.477,0.682,-4.931
0.145,0.00226,-38.605
0.684,0.95,-9.473
0.4629999999999999,0.484,-13.259
0.445,0.33,-8.121
0.7190000000000001,0.217,-13.207
0.3279999999999999,0.971,-5.56
0.622,0.473,-7.784
0.467,0.0326,-23.039
0.685,0.607,-6.226
0.802,0.645,-6.181
0.52,0.493,-8.052
0.525,0.412,-9.034
0.306,0.0584,-23.218000000000004
0.26,0.0312,-22.242
0.703,0.742,-5.542000000000001
0.677,0.649,-5.906000000000001
0.664,0.848,-4.51
0.504,0.7390000000000001,-7.265
0.605,0.8220000000000001,-4.833
0.6729999999999999,0.3,-11.457
0.752,0.944,-3.37
0.585,0.436,-8.761000000000001
0.639,0.784,-4.905
0.545,0.815,-3.197
0.696,0.542,-6.622999999999999
0.784,0.496,-5.746
0.7240000000000001,0.491,-6.024
0.4539999999999999,0.977,-0.945
0.483,0.693,-6.646
0.652,0.426,-8.369
0.7909999999999999,0.7340000000000001,-5.464
0.376,0.0145,-30.0
0.0885,0.0937,-22.906
0.8029999999999999,0.321,-7.742000000000001
0.742,0.847,-6.112
0.385,0.0751,-21.489
0.484,0.731,-6.694
0.8109999999999999,0.942,-6.72
0.7829999999999999,0.336,-14.397
0.2239999999999999,0.00771,-31.82
0.5589999999999999,0.345,-13.496
0.652,0.557,-5.714
0.0685,0.00465,-34.411
0.63,0.688,-5.72
0.792,0.93,-3.742
0.677,0.363,-10.734000000000002
0.716,0.945,-3.414
0.7190000000000001,0.217,-13.207
0.221,0.103,-21.864
0.351,0.552,-7.404
